name,clean name,carbon_rating,co2e,lca_farm,lca_processing,lca_packaging,lca_transport,lca_retail,lca_food_waste,source
"Crepe or buckwheat crepe, filled with fish and/or seafood",Fish and Seafood Crepes,2,3.054336563,2.3978387,0.2141287,0.10291973,0.24219794,0.030685111,0.066566382,agribalyse
"Crepe or buckwheat crepe, filled with mushrooms and bechamel sauce",Mushroom Bechamel Crepes,1,1.388479193,0.7731277,0.17845049,0.10291973,0.23672978,0.030685111,0.066566382,agribalyse
"Crepe or buckwheat crepe, filled with mushrooms and bechamel sauce, cooked",Mushroom Bechamel Crepes,3,3.806778403,2.890799,0.33618566,0.2466236,0.23591865,0.030685111,0.066566382,agribalyse
"Crepe or buckwheat crepe, filled with cheese and bechamel sauce",Cheese and Bechamel Crepes,2,2.380201953,1.7025323,0.23546012,0.10291973,0.24203831,0.030685111,0.066566382,agribalyse
"Crepe, filled with ham",Ham-Filled Crepes,3,3.806778403,2.890799,0.33618566,0.2466236,0.23591865,0.030685111,0.066566382,agribalyse
"Crepe or buckwheat crepe, filled with cheese, ham and bechamel sauce","Cheese, Ham and Bechamel Crepes",3,3.806778403,2.890799,0.33618566,0.2466236,0.23591865,0.030685111,0.066566382,agribalyse
"Crepe or buckwheat crepe, filled with cheese, ham, mushrooms and bechamel sauce",Cheesy Ham Mushroom Crepe,3,3.535745263,2.672047,0.31338258,0.21317122,0.23989297,0.030685111,0.066566382,agribalyse
"Crepe filled with sugar, prepacked",Sugar-Filled Crepes,1,1.601403107,0.96116104,0.20079063,0.28586521,0.12446557,0.029120657,0,agribalyse
"Crepe filled with chocolate, prepacked",Chocolate-Filled Crepes,4,5.699099827,4.662614,0.54708717,0.28586521,0.17441279,0.029120657,0,agribalyse
"Crepe filled with strawberries, prepacked",Strawberry Crepes,1,1.626252457,1.0067069,0.15291682,0.28586521,0.15164287,0.029120657,0,agribalyse
"Crepe, plain, prepacked, refrigerated",Plain Crepes,1,1.739806457,1.14697,0.15494358,0.28587888,0.12289334,0.029120657,0,agribalyse
"Crepe, plain, prepacked, room temperature",Plain Prepackaged Crepes,1,1.739806457,1.14697,0.15494358,0.28587888,0.12289334,0.029120657,0,agribalyse
"Garden cress, raw",Garden Cress,1,0.882514478,0.31309977,0,0,0.2272488,0.076659738,0.26550617,agribalyse
"Watercress, raw",Watercress,1,0.772713218,0.20329851,0,0,0.2272488,0.076659738,0.26550617,agribalyse
"deep water pink shrimp, raw",Deepwater Pink Shrimp,5,9.920617905,6.2801001,1.0658897,0.64099039,1.3688587,0.067352585,0.49742643,agribalyse
"Shrimp or prawn, raw",Raw Shrimp,4,7.058847805,4.7218797,0,0.64099039,1.1311987,0.067352585,0.49742643,agribalyse
"Shrimp or prawn, raw",Raw Prawn,4,7.058847805,4.7218797,0,0.64099039,1.1311987,0.067352585,0.49742643,agribalyse
"Shrimp or prawn, cooked",Cooked Shrimp,4,7.058847805,4.7218797,0,0.64099039,1.1311987,0.067352585,0.49742643,agribalyse
"Shrimp or prawn, cooked",Cooked Prawn,4,7.058847805,4.7218797,0,0.64099039,1.1311987,0.067352585,0.49742643,agribalyse
"Shrimp, frozen, raw",Frozen Raw Shrimp,5,9.96978321,6.2801001,1.0658897,0.60723548,1.3688587,0.12058343,0.5271158,agribalyse
"Shrimp, frozen, raw",Frozen Raw Prawn,5,9.96978321,6.2801001,1.0658897,0.60723548,1.3688587,0.12058343,0.5271158,agribalyse
"Croissant, butter, from bakery",Buttery Bakery Croissant,3,4.200176421,3.4938081,0.27817564,0.30180156,0.11990591,0.006485211,0,agribalyse
Croissant filled with ham,Ham-Filled Croissant,3,3.968997623,2.9108551,0.32197207,0.42862289,0.21029607,0.030685111,0.066566382,agribalyse
Croissant filled with ham and cheese,Ham and Cheese Croissant,3,3.968997623,2.9108551,0.32197207,0.42862289,0.21029607,0.030685111,0.066566382,agribalyse
"Croissant w almonds, from bakery",Almond Croissant,3,3.458768151,2.726789,0.26843607,0.30176737,0.1552905,0.006485211,0,agribalyse
"Croissant, ordinary, from bakery",Bakery Croissant,1,1.461073641,0.8129011,0.20074765,0.30182539,0.13911429,0.006485211,0,agribalyse
Croissant,Croissant,1,1.461073641,0.8129011,0.20074765,0.30182539,0.13911429,0.006485211,0,agribalyse
Toasted ham sandwich topped with grated cheese and a fried egg,Ham and Cheese Toastie with Fried Egg,3,4.524414203,3.5447478,0.33461252,0.39566364,0.21390583,0.030685111,0.004799302,agribalyse
Toasted ham sandwich topped with grated cheese,Toasted Ham and Cheese Sandwich,3,4.782300953,3.7662831,0.35850749,0.40839105,0.2136349,0.030685111,0.004799302,agribalyse
"Grilled cheese & ham sandwich, prepacked",Grilled Cheese Ham Sandwich,3,4.782300953,3.7662831,0.35850749,0.40839105,0.2136349,0.030685111,0.004799302,agribalyse
"Chinese or Japanese artichokes, frozen, raw",Frozen Raw Asian Artichokes,1,0.756383614,0.072246047,0.002253166,0.28581962,0.22567344,0.15223182,0.018159521,agribalyse
"Crottin de Chavignol cheese, from goat's milk",Crottin de Chavignol Cheese,4,6.699011525,5.9156525,0.22441306,0.26662691,0.25846907,0.029050683,0.004799302,agribalyse
"Crottin cheese, from goat's milk, from raw milk",Crottin Cheese,4,6.699011525,5.9156525,0.22441306,0.26662691,0.25846907,0.029050683,0.004799302,agribalyse
"Crottin cheese, from goat's milk",Crottin Cheese,4,6.699011525,5.9156525,0.22441306,0.26662691,0.25846907,0.029050683,0.004799302,agribalyse
"Crouton with garlic, herbs or onions, prepacked",Garlic Herb Croutons,2,2.555538461,1.7138756,0.53615802,0.10868935,0.19033028,0.006485211,0,agribalyse
Croutons,Croutons,2,2.555538461,1.7138756,0.53615802,0.10868935,0.19033028,0.006485211,0,agribalyse
"Croutons, plain, prepacked",Plain Prepacked Croutons,2,2.555538461,1.7138756,0.53615802,0.10868935,0.19033028,0.006485211,0,agribalyse
Apple crumble,Apple Crumble,2,2.935270217,2.2066082,0.26255204,0.30176343,0.13522589,0.029120657,0,agribalyse
"Cucurbitacea, seed",Cucurbit Seeds,3,3.79356555,2.4782238,0,0.53881991,0.26464914,0.11361344,0.39825926,agribalyse
"Cumin, seed",Cumin Seeds,1,0.450179833,-0.24897679,0,0.49690685,0.17690961,0.025340163,0,agribalyse
"Turmeric, powder",Turmeric Powder,1,0.469855556,-0.24897679,0,0.49690685,0.17690961,0.045015886,0,agribalyse
"Curry, powder",Curry Powder,1,0.469855556,-0.24897679,0,0.49690685,0.17690961,0.045015886,0,agribalyse
"Date, pulp and peel, dried",Dried Dates,3,3.944862403,3.4383911,0,0.28581962,0.17465584,0.045995843,0,agribalyse
"Common dentex, raw",Common Dentex Fish,5,10.96705925,9.4787825,0,0.28844568,1.1647231,0.030308663,0.004799302,agribalyse
"Ham in cube, grated or minced",Ham Cubes,4,6.342825465,5.1850403,0.40465889,0.51667806,0.20134025,0.030308663,0.004799302,agribalyse
"Poultry ham in cube, grated or minced",Poultry Cubes,3,5.473546545,3.7763915,1.133405,0.28844568,0.2401964,0.030308663,0.004799302,agribalyse
"Soy dessert, flavoured, refrigerated",Soy Dessert,1,1.130438023,0.42586771,0.23676218,0.21221738,0.22010634,0.030685111,0.004799302,agribalyse
"Soy dessert, w fruits, refrigerated",Fruit Soy Dessert,1,1.130438023,0.42586771,0.23676218,0.21221738,0.22010634,0.030685111,0.004799302,agribalyse
"Soy dessert, plain, refrigerated",Soy Plain Dessert,1,1.120929073,0.41597316,0.248953,0.21221738,0.20830112,0.030685111,0.004799302,agribalyse
"Fruits dessert, all types (fruits dessert's sugar content is less than fruits compote but more than fruits compote reduced sugar)",Fruit Dessert,1,1.208763923,0.42586771,0.23676218,0.29054328,0.22010634,0.030685111,0.004799302,agribalyse
"Frozen dessert, puff pastry, to share",Frozen Puff Pastry Dessert,2,2.37424496,1.606031,0.30544901,0.20599451,0.18585635,0.052754569,0.018159521,agribalyse
"Frozen dessert, ice cream with meringue, vacherin ice cream or mystery ice cream type",Meringue Ice Cream,2,2.37424496,1.606031,0.30544901,0.20599451,0.18585635,0.052754569,0.018159521,agribalyse
"Frozen dessert, Sundae ice cream type",Frozen Sundae Ice Cream,2,2.37424496,1.606031,0.30544901,0.20599451,0.18585635,0.052754569,0.018159521,agribalyse
"Dairy dessert for baby, with rice or semolina",Dairy Dessert for baby,2,2.108560697,1.4972262,0.24868799,0.22002739,0.11349846,0.029120657,0,agribalyse
"Dairy dessert for baby, plain with sugar or with fruits",Dairy Dessert for baby,2,2.108560697,1.4972262,0.24868799,0.22002739,0.11349846,0.029120657,0,agribalyse
"Dairy dessert for baby, custard type",Custard Dessert for baby,2,2.108560697,1.4972262,0.24868799,0.22002739,0.11349846,0.029120657,0,agribalyse
Lemonade with a flavoured syrup,Flavoured Lemonade,1,0.618316443,0.10726662,0.047733158,0.22265825,0.20692669,0.028932423,0.004799302,agribalyse
"Turkey, wing, raw",Raw Turkey Wing,4,5.682636239,3.7763915,1.1158021,0.3605571,0.28643577,0.037885829,0.10556394,agribalyse
"Turkey, leg, meat and skin, raw",Turkey Leg Meat,4,5.682636239,3.7763915,1.1158021,0.3605571,0.28643577,0.037885829,0.10556394,agribalyse
"Turkey, leg, meat only, raw",Raw Turkey Meat,3,4.466457185,3.0211132,0.89264172,0.28844568,0.22914862,0.030308663,0.004799302,agribalyse
Milanese-style turkey escalope or breaded veal escalope,Milanese-style Turkey Escalope,3,5.012238383,3.3328015,1.0115672,0.29056448,0.28005371,0.030685111,0.066566382,agribalyse
"Turkey, escalope, raw",Raw Turkey Escalope,3,5.473546545,3.7763915,1.133405,0.28844568,0.2401964,0.030308663,0.004799302,agribalyse
"Turkey, escalope, roasted/baked",Roasted Turkey Escalope,4,7.308030367,4.9994509,1.5004807,0.38186454,0.31798877,0.040124726,0.068120731,agribalyse
"Turkey, escalope, sautéed/pan-fried, with salt",Pan-Fried Turkey Escalope,4,7.349997006,5.0210247,1.5048529,0.38186454,0.31970195,0.040124726,0.08242819,agribalyse
"Turkey, meat and skin, raw",Raw Turkey Meat,3,4.466457185,3.0211132,0.89264172,0.28844568,0.22914862,0.030308663,0.004799302,agribalyse
"Turkey, meat, raw",Raw Turkey Meat,3,4.466457185,3.0211132,0.89264172,0.28844568,0.22914862,0.030308663,0.004799302,agribalyse
"Turkey, meat, roasted/baked",Roasted Turkey Meat,4,5.974775147,3.9995607,1.1817415,0.38186454,0.30336295,0.040124726,0.068120731,agribalyse
"Diot (sausage from Savoy), raw",Raw Savoy Diot Sausage,4,8.516007475,7.6535192,0.36722173,0.25099172,0.20916686,0.030308663,0.004799302,agribalyse
"Black seabream, raw",Black Seabream,4,6.785972945,5.4223937,0,0.28844568,1.0400256,0.030308663,0.004799302,agribalyse
"Black seabream, roasted/baked",Roasted Black Seabream,4,8.252966482,6.6210573,0,0.25734164,1.2699316,0.037008636,0.067627306,agribalyse
"Blackspot seabream, raw",Blackspot Seabream,4,6.785972945,5.4223937,0,0.28844568,1.0400256,0.030308663,0.004799302,agribalyse
"Gilthead seabream, raw, farmed",Farmed Gilthead Seabream,5,11.93563608,10.618373,0,0.28844568,0.99370943,0.030308663,0.004799302,agribalyse
"Gilthead seabream, raw, wild",Wild Gilthead Seabream,4,9.141567175,7.8243041,0,0.28844568,0.99370943,0.030308663,0.004799302,agribalyse
"Cheeseburger, double, from fast foods restaurant",Double Cheeseburger,5,15.68172177,14.748329,0.31953731,0.2905902,0.22601377,0.030685111,0.066566382,agribalyse
Sugar-coated almond,Sugared Almonds,2,2.911572719,2.1277843,0.28750323,0.2752397,0.20694049,0.014104999,0,agribalyse
"Dulse (Palmaria palmata), dried or dehydrated",Dried Dulse,4,6.547800933,4.9316244,1.0677105,0.2946594,0.21146804,0.030021296,0.012317297,agribalyse
"Spring still water (Cristaline), bottled",Bottled Spring Water,1,0.279640431,0.005274024,0,0.15845158,0.10355029,0.012364537,0,agribalyse
"Spring water (Ogeu), bottled, lightly mineralized",Bottled Spring Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
Clear fruit brandy or eau-de-vie,Clear Fruit Brandy,1,1.151799171,0,0.4658128,0.49690685,0.17690961,0.012169911,0,agribalyse
"Spirit made from wine, armagnac or cognac type",Brandy,1,1.156598473,0,0.4658128,0.49690685,0.17690961,0.012169911,0.004799302,agribalyse
"Water, bottled",Still Bottled Water,1,0.452632251,0.005274024,0,0.3314434,0.10355029,0.012364537,0,agribalyse
"Mineral still water (Abatilles), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Aix-les-Bains), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Aziac), bottled, lightly mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Amanda), bottled, strongly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Appollinaris), bottled, strongly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Arcens), bottled, averagely mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Ardesy), bottled, strongly mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Auvergne), bottled, strongly mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Avra), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Badoit), bottled, averagely mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Beckerich), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Biovive), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Caramulo), bottled, very lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Water, mineral, carbonated ou non-carbonated, CAROLA",Carola Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Celtic), bottled, very lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Chambon), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Chantemerle), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Chateauneuf), bottled, strongly mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Chateldon), bottled, strongly mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Chaudfontaine), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Christinen Brunnen), bottled, averagely mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Cilaos), bottled, strongly mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Clos de l'Abbaye), bottled, averagely mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Contrex), bottled, strongly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Courmayer), bottled, strongly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Dax), bottled, averagely mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Didier), bottled, strongly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Didier), bottled, strongly mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Water, mineral, non-carbonated, EDEN",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Evian), bottled, lightly mineralized",Evian Mineral Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Hépar), bottled, strongly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Highland spring), bottled, lightly mineralized",Highland Spring Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral sparkling water (Hydroxydase), bottled, strongly mineralized",Sparkling Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (La Cairolle), bottled, strongly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (La Française), bottled, strongly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Levissima), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Luchon), bottled, lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Luso), bottled, very lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Water, mineral, non-carbonated, MONT-BLANC",Mont Blanc Mineral Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Montcalm), bottled, very lightly mineralized",Montcalm Still Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral still water (Montclar), bottled, lightly mineralized",Montclar Mineral Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
"Mineral water (Mont-Roucous, bottled, very lightly mineralized",Still Bottled Water,1,0.280326046,0.005274024,0,0.15845158,0.10355029,0.012364537,0.000685615,agribalyse
